12:29:34.561 [ApplicationImpl pooled thread 62] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:30:09.290 [ApplicationImpl pooled thread 65] INFO  c.b.l.BrowserStackRunExtension - testng
12:30:09.290 [ApplicationImpl pooled thread 65] INFO  com.browserstack.utils.Helpers - null
12:30:09.291 [ApplicationImpl pooled thread 65] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:30:33.612 [ApplicationImpl pooled thread 62] INFO  c.b.l.BrowserStackRunExtension - testng
12:30:33.612 [ApplicationImpl pooled thread 62] INFO  com.browserstack.utils.Helpers - null
12:30:33.612 [ApplicationImpl pooled thread 62] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:35:13.663 [ApplicationImpl pooled thread 57] INFO  c.b.l.BrowserStackRunExtension - testng
12:35:13.663 [ApplicationImpl pooled thread 57] INFO  com.browserstack.utils.Helpers - null
12:35:13.663 [ApplicationImpl pooled thread 57] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:36:21.278 [ApplicationImpl pooled thread 78] INFO  c.b.l.BrowserStackRunExtension - testng
12:36:21.278 [ApplicationImpl pooled thread 78] INFO  com.browserstack.utils.Helpers - null
12:36:21.279 [ApplicationImpl pooled thread 78] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:37:29.715 [ApplicationImpl pooled thread 78] INFO  c.b.l.BrowserStackRunExtension - testng
12:37:29.715 [ApplicationImpl pooled thread 78] INFO  com.browserstack.utils.Helpers - null
12:37:29.717 [ApplicationImpl pooled thread 78] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:38:51.649 [ApplicationImpl pooled thread 83] INFO  c.b.l.BrowserStackRunExtension - testng
12:38:51.650 [ApplicationImpl pooled thread 83] INFO  com.browserstack.utils.Helpers - null
12:38:51.650 [ApplicationImpl pooled thread 83] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:42:14.640 [ApplicationImpl pooled thread 78] INFO  c.b.l.BrowserStackRunExtension - testng
12:42:14.640 [ApplicationImpl pooled thread 78] INFO  com.browserstack.utils.Helpers - null
12:42:14.641 [ApplicationImpl pooled thread 78] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:43:20.522 [ApplicationImpl pooled thread 92] INFO  c.b.l.BrowserStackRunExtension - testng
12:43:20.522 [ApplicationImpl pooled thread 92] INFO  com.browserstack.utils.Helpers - null
12:43:20.522 [ApplicationImpl pooled thread 92] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:45:14.184 [ApplicationImpl pooled thread 103] INFO  c.b.l.BrowserStackRunExtension - testng
12:45:14.184 [ApplicationImpl pooled thread 103] INFO  com.browserstack.utils.Helpers - null
12:45:14.184 [ApplicationImpl pooled thread 103] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:46:22.835 [ApplicationImpl pooled thread 107] INFO  c.b.l.BrowserStackRunExtension - testng
12:46:22.835 [ApplicationImpl pooled thread 107] INFO  com.browserstack.utils.Helpers - null
12:46:22.836 [ApplicationImpl pooled thread 107] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
12:49:04.783 [ApplicationImpl pooled thread 94] INFO  c.b.l.BrowserStackRunExtension - testng
12:49:04.784 [ApplicationImpl pooled thread 94] INFO  com.browserstack.utils.Helpers - null
12:49:04.786 [ApplicationImpl pooled thread 94] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:50:27.787 [ApplicationImpl pooled thread 198] INFO  c.b.l.BrowserStackRunExtension - testng
16:50:27.787 [ApplicationImpl pooled thread 198] INFO  com.browserstack.utils.Helpers - null
16:50:27.788 [ApplicationImpl pooled thread 198] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:31:30.382 [ApplicationImpl pooled thread 221] INFO  c.b.l.BrowserStackRunExtension - testng
17:31:30.382 [ApplicationImpl pooled thread 221] INFO  com.browserstack.utils.Helpers - null
17:31:30.382 [ApplicationImpl pooled thread 221] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:33:46.670 [ApplicationImpl pooled thread 222] INFO  c.b.l.BrowserStackRunExtension - testng
17:33:46.670 [ApplicationImpl pooled thread 222] INFO  com.browserstack.utils.Helpers - null
17:33:46.670 [ApplicationImpl pooled thread 222] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:34:49.549 [ApplicationImpl pooled thread 235] INFO  c.b.l.BrowserStackRunExtension - testng
17:34:49.549 [ApplicationImpl pooled thread 235] INFO  com.browserstack.utils.Helpers - null
17:34:49.551 [ApplicationImpl pooled thread 235] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:30:36.938 [ApplicationImpl pooled thread 518] INFO  c.b.l.BrowserStackRunExtension - testng
16:30:36.938 [ApplicationImpl pooled thread 518] INFO  com.browserstack.utils.Helpers - null
16:30:36.939 [ApplicationImpl pooled thread 518] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:31:44.561 [ApplicationImpl pooled thread 515] INFO  c.b.l.BrowserStackRunExtension - testng
16:31:44.561 [ApplicationImpl pooled thread 515] INFO  com.browserstack.utils.Helpers - null
16:31:44.564 [ApplicationImpl pooled thread 515] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:32:30.242 [ApplicationImpl pooled thread 525] INFO  c.b.l.BrowserStackRunExtension - testng
16:32:30.242 [ApplicationImpl pooled thread 525] INFO  com.browserstack.utils.Helpers - null
16:32:30.242 [ApplicationImpl pooled thread 525] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:36:49.883 [ApplicationImpl pooled thread 531] INFO  c.b.l.BrowserStackRunExtension - testng
16:36:49.883 [ApplicationImpl pooled thread 531] INFO  com.browserstack.utils.Helpers - null
16:36:49.883 [ApplicationImpl pooled thread 531] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:38:17.007 [ApplicationImpl pooled thread 535] INFO  c.b.l.BrowserStackRunExtension - testng
16:38:17.007 [ApplicationImpl pooled thread 535] INFO  com.browserstack.utils.Helpers - null
16:38:17.007 [ApplicationImpl pooled thread 535] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:39:07.850 [ApplicationImpl pooled thread 538] INFO  c.b.l.BrowserStackRunExtension - testng
16:39:07.850 [ApplicationImpl pooled thread 538] INFO  com.browserstack.utils.Helpers - null
16:39:07.851 [ApplicationImpl pooled thread 538] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:48:58.745 [ApplicationImpl pooled thread 551] INFO  c.b.l.BrowserStackRunExtension - testng
16:48:58.746 [ApplicationImpl pooled thread 551] INFO  com.browserstack.utils.Helpers - null
16:48:58.746 [ApplicationImpl pooled thread 551] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
11:52:11.793 [ApplicationImpl pooled thread 649] INFO  c.b.l.BrowserStackRunExtension - testng
11:52:11.793 [ApplicationImpl pooled thread 649] INFO  com.browserstack.utils.Helpers - null
11:52:11.794 [ApplicationImpl pooled thread 649] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
11:54:31.546 [ApplicationImpl pooled thread 685] INFO  c.b.l.BrowserStackRunExtension - testng
11:54:31.546 [ApplicationImpl pooled thread 685] INFO  com.browserstack.utils.Helpers - null
11:54:31.546 [ApplicationImpl pooled thread 685] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
11:55:21.116 [ApplicationImpl pooled thread 695] INFO  c.b.l.BrowserStackRunExtension - testng
11:55:21.116 [ApplicationImpl pooled thread 695] INFO  com.browserstack.utils.Helpers - null
11:55:21.116 [ApplicationImpl pooled thread 695] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
11:57:29.272 [ApplicationImpl pooled thread 689] INFO  c.b.l.BrowserStackRunExtension - testng
11:57:29.272 [ApplicationImpl pooled thread 689] INFO  com.browserstack.utils.Helpers - null
11:57:29.273 [ApplicationImpl pooled thread 689] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
